date,home_team,Home Team Goals,away_team,Away Team Goals,Home Team Initials,Away Team Initials
2012-05-25,Croatia,3,Estonia,1,CRO,EST
2012-05-25,Morocco,0,Senegal,1,MAR,SEN
2012-05-25,Russia,1,Uruguay,1,RUS,URU
2012-05-26,Algeria,3,Niger,0,ALG,NIG
2012-05-26,Burkina Faso,2,Benin,2,BFA,BEN
2012-05-26,Czech Republic,2,Israel,1,CZE,ISR
2012-05-26,Denmark,1,Brazil,3,DEN,BRA
2012-05-26,El Salvador,2,Moldova,0,SLV,MDA
2012-05-26,Finland,3,Turkey,2,FIN,TUR
2012-05-26,Greece,1,Slovenia,1,GRE,SVN
2012-05-26,Guinea,1,Cameroon,2,GUI,CMR
2012-05-26,Honduras,0,New Zealand,1,HON,NZL
2012-05-26,Republic of Ireland,1,Bosnia and Herzegovina,0,IRL,BIH
2012-05-26,Jordan,4,Sierra Leone,0,JOR,SLE
2012-05-26,Mozambique,0,Namibia,0,MOZ,NAM
2012-05-26,Netherlands,1,Bulgaria,2,NED,BUL
2012-05-26,Norway,0,England,1,NOR,ENG
2012-05-26,Poland,1,Slovakia,0,POL,SVK
2012-05-26,Portugal,0,North Macedonia,0,POR,MKD
2012-05-26,Spain,2,Serbia,0,ESP,SRB
2012-05-26,Switzerland,5,Germany,3,SUI,GER
2012-05-26,Tanzania,0,Malawi,0,TAN,MWI
2012-05-27,Chad,0,Libya,1,CHA,LBY
2012-05-27,France,3,Iceland,2,FRA,ISL
2012-05-27,Jamaica,0,Panama,1,JAM,PAN
2012-05-27,Mexico,2,Wales,0,MEX,WAL
2012-05-27,Oman,1,Lebanon,1,OMA,LBN
2012-05-27,Tunisia,5,Rwanda,1,TUN,RWA
2012-05-28,Iraq,1,Botswana,1,IRQ,BOT
2012-05-28,Qatar,0,Palestine,0,QAT,PLE
2012-05-28,Ukraine,4,Estonia,0,UKR,EST
2012-05-29,Angola,0,North Macedonia,0,ANG,MKD
2012-05-29,Bulgaria,0,Turkey,2,BUL,TUR
2012-05-29,Lithuania,0,Russia,0,LTU,RUS
2012-05-30,Azerbaijan,0,Andorra,0,AZE,AND
2012-05-30,Chad,1,Rwanda,1,CHA,RWA
2012-05-30,Netherlands,2,Slovakia,0,NED,SVK
2012-05-30,Sweden,3,Iceland,2,SWE,ISL
2012-05-30,Switzerland,0,Romania,1,SUI,ROU
2012-05-31,Armenia,0,Greece,1,ARM,GRE
2012-05-31,France,2,Serbia,0,FRA,SRB
2012-05-31,Germany,2,Israel,0,GER,ISR
2012-05-31,Mexico,2,Bosnia and Herzegovina,1,MEX,BIH
2012-06-01,Austria,3,Ukraine,2,AUT,UKR
2012-06-01,Czech Republic,1,Hungary,2,CZE,HUN
2012-06-01,Egypt,2,Mozambique,0,EGY,MOZ
2012-06-01,Estonia,1,Finland,2,EST,FIN
2012-06-01,Ghana,7,Lesotho,0,GHA,LES
2012-06-01,Guatemala,1,Costa Rica,0,GUA,CRC
2012-06-01,Hong Kong,1,Singapore,0,HKG,SGP
2012-06-01,Italy,0,Russia,3,ITA,RUS
2012-06-01,Latvia,5,Lithuania,0,LVA,LTU
2012-06-01,Malaysia,0,Philippines,0,MAS,PHI
2012-06-01,Panama,2,Jamaica,1,PAN,JAM
2012-06-01,Puerto Rico,3,Nicaragua,1,PUR,NCA
2012-06-01,Samoa,1,Tahiti,10,SAM,TAH
2012-06-01,Vanuatu,2,New Caledonia,5,VAN,NCL
2012-06-02,Algeria,4,Rwanda,0,ALG,RWA
2012-06-02,Argentina,4,Ecuador,0,ARG,ECU
2012-06-02,Bolivia,0,Chile,2,BOL,CHI
2012-06-02,Burkina Faso,0,Congo,3,BFA,CGO
2012-06-02,Central African Republic,2,Botswana,0,CTA,BOT
2012-06-02,Denmark,2,Australia,0,DEN,AUS
2012-06-02,El Salvador,0,Honduras,3,SLV,HON
2012-06-02,England,1,Belgium,0,ENG,BEL
2012-06-02,Fiji,0,New Zealand,1,FIJ,NZL
2012-06-02,Gambia,1,Morocco,1,GAM,MAR
2012-06-02,Kenya,0,Malawi,0,KEN,MWI
2012-06-02,Luxembourg,0,Malta,2,LUX,MLT
2012-06-02,Netherlands,6,Northern Ireland,0,NED,NIR
2012-06-02,Norway,1,Croatia,1,NOR,CRO
2012-06-02,Poland,4,Andorra,0,POL,AND
2012-06-02,Portugal,1,Turkey,3,POR,TUR
2012-06-02,Senegal,3,Liberia,1,SEN,LBR
2012-06-02,Solomon Islands,1,Papua New Guinea,0,SOL,PNG
2012-06-02,Sudan,0,Zambia,3,SDN,ZAM
2012-06-02,Tunisia,3,Equatorial Guinea,1,TUN,EQG
2012-06-02,Uruguay,1,Venezuela,1,URU,VEN
2012-06-03,Angola,1,Uganda,1,ANG,UGA
2012-06-03,Benin,1,Mali,0,BEN,MLI
2012-06-03,Estonia,1,Lithuania,0,EST,LTU
2012-06-03,Finland,1,Latvia,1,FIN,LVA
2012-06-03,Japan,3,Oman,0,JPN,OMA
2012-06-03,Jordan,1,Iraq,1,JOR,IRQ
2012-06-03,Lebanon,0,Qatar,1,LBN,QAT
2012-06-03,Mexico,2,Brazil,0,MEX,BRA
2012-06-03,Niger,3,Gabon,0,NIG,GAB
2012-06-03,Nigeria,1,Namibia,0,NGA,NAM
2012-06-03,Peru,0,Colombia,1,PER,COL
2012-06-03,Puerto Rico,1,Nicaragua,1,PUR,NCA
2012-06-03,South Africa,1,Ethiopia,1,RSA,ETH
2012-06-03,Tahiti,4,New Caledonia,3,TAH,NCL
2012-06-03,Togo,1,Libya,1,TOG,LBY
2012-06-03,Vanuatu,5,Samoa,0,VAN,SAM
2012-06-03,Zimbabwe,0,Guinea,1,ZIM,GUI
2012-06-04,Hungary,0,Republic of Ireland,0,HUN,IRL
2012-06-04,Papua New Guinea,1,New Zealand,2,PNG,NZL
2012-06-04,Solomon Islands,0,Fiji,0,SOL,FIJ
2012-06-05,Armenia,3,Kazakhstan,0,ARM,KAZ
2012-06-05,Austria,0,Romania,0,AUT,ROU
2012-06-05,France,4,Estonia,0,FRA,EST
2012-06-05,New Caledonia,9,Samoa,0,NCL,SAM
2012-06-05,Philippines,2,Indonesia,2,PHI,IDN
2012-06-05,Sweden,2,Serbia,1,SWE,SRB
2012-06-05,Tahiti,4,Vanuatu,1,TAH,VAN
2012-06-05,Turkey,2,Ukraine,0,TUR,UKR
2012-06-06,Papua New Guinea,1,Fiji,1,PNG,FIJ
2012-06-06,Solomon Islands,1,New Zealand,1,SOL,NZL
2012-06-07,Belarus,1,Lithuania,1,BLR,LTU
2012-06-08,Bahrain,1,Kuwait,1,BHR,KUW
2012-06-08,Costa Rica,2,El Salvador,2,CRC,SLV
2012-06-08,Cuba,0,Canada,1,CUB,CAN
2012-06-08,Honduras,0,Panama,2,HON,PAN
2012-06-08,Jamaica,2,Guatemala,1,JAM,GUA
2012-06-08,Japan,6,Jordan,0,JPN,JOR
2012-06-08,Lebanon,1,Uzbekistan,1,LBN,UZB
2012-06-08,Mexico,3,Guyana,1,MEX,GUY
2012-06-08,New Zealand,0,New Caledonia,2,NZL,NCL
2012-06-08,Oman,0,Australia,0,OMA,AUS
2012-06-08,Poland,1,Greece,1,POL,GRE
2012-06-08,Russia,4,Czech Republic,1,RUS,CZE
2012-06-08,Singapore,2,Malaysia,2,SGP,MAS
2012-06-08,Solomon Islands,0,Tahiti,1,SOL,TAH
2012-06-09,Bolivia,3,Paraguay,1,BOL,PAR
2012-06-09,Botswana,1,South Africa,1,BOT,RSA
2012-06-09,Brazil,3,Argentina,4,BRA,ARG
2012-06-09,Congo,1,Niger,0,CGO,NIG
2012-06-09,Equatorial Guinea,2,Sierra Leone,2,EQG,SLE
2012-06-09,Gabon,1,Burkina Faso,0,GAB,BFA
2012-06-09,Germany,1,Portugal,0,GER,POR
2012-06-09,Malawi,1,Nigeria,1,MWI,NGA
2012-06-09,Namibia,1,Kenya,0,NAM,KEN
2012-06-09,Netherlands,0,Denmark,1,NED,DEN
2012-06-09,Uganda,1,Senegal,1,UGA,SEN
2012-06-09,Venezuela,0,Chile,2,VEN,CHI
2012-06-09,Zambia,1,Ghana,0,ZAM,GHA
2012-06-10,Ecuador,1,Colombia,0,ECU,COL
2012-06-10,Ethiopia,2,Central African Republic,0,ETH,CTA
2012-06-10,Guinea,2,Egypt,3,GUI,EGY
2012-06-10,Hong Kong,1,Vietnam,2,HKG,VIE
2012-06-10,Republic of Ireland,1,Croatia,3,IRL,CRO
2012-06-10,Lesotho,0,Sudan,0,LES,SDN
2012-06-10,Liberia,0,Angola,0,LBR,ANG
2012-06-10,Libya,2,Cameroon,1,LBY,CMR
2012-06-10,Mali,2,Algeria,1,MLI,ALG
2012-06-10,Mozambique,0,Zimbabwe,0,MOZ,ZIM
2012-06-10,Rwanda,1,Benin,1,RWA,BEN
2012-06-10,Solomon Islands,3,New Zealand,4,SOL,NZL
2012-06-10,Spain,1,Italy,1,ESP,ITA
2012-06-10,Tahiti,1,New Caledonia,0,TAH,NCL
2012-06-10,Tanzania,2,Gambia,1,TAN,GAM
2012-06-10,Uruguay,4,Peru,2,URU,PER
2012-06-11,France,1,England,1,FRA,ENG
2012-06-11,Ukraine,2,Sweden,1,UKR,SWE
2012-06-12,Antigua and Barbuda,0,Jamaica,0,ATG,JAM
2012-06-12,Australia,1,Japan,1,AUS,JPN
2012-06-12,Bahrain,0,Kuwait,1,BHR,KUW
2012-06-12,Canada,0,Honduras,0,CAN,HON
2012-06-12,El Salvador,1,Mexico,2,SLV,MEX
2012-06-12,Greece,1,Czech Republic,2,GRE,CZE
2012-06-12,Guyana,0,Costa Rica,4,GUY,CRC
2012-06-12,Iraq,1,Oman,1,IRQ,OMA
2012-06-12,Malaysia,2,Singapore,0,MAS,SGP
2012-06-12,Panama,1,Cuba,0,PAN,CUB
2012-06-12,Philippines,3,Guam,0,PHI,GUM
2012-06-12,Poland,1,Russia,1,POL,RUS
2012-06-13,Denmark,2,Portugal,3,DEN,POR
2012-06-13,Netherlands,1,Germany,2,NED,GER
2012-06-14,Italy,1,Croatia,1,ITA,CRO
2012-06-14,Spain,4,Republic of Ireland,0,ESP,IRL
2012-06-15,Algeria,4,Gambia,1,ALG,GAM
2012-06-15,Egypt,2,Central African Republic,3,EGY,CTA
2012-06-15,South Africa,3,Gabon,0,RSA,GAB
2012-06-15,Sweden,2,England,3,SWE,ENG
2012-06-15,Ukraine,0,France,2,UKR,FRA
2012-06-16,Cameroon,1,Guinea-Bissau,0,CMR,GNB
2012-06-16,Greece,1,Russia,0,GRE,RUS
2012-06-16,Malawi,2,Chad,0,MWI,CHA
2012-06-16,Namibia,0,Liberia,0,NAM,LBR
2012-06-16,Nigeria,2,Rwanda,0,NGA,RWA
2012-06-16,Poland,0,Czech Republic,1,POL,CZE
2012-06-16,Sierra Leone,4,São Tomé and Príncipe,2,SLE,STP
2012-06-16,Uganda,4,Congo,0,UGA,CGO
2012-06-17,Benin,1,Ethiopia,1,BEN,ETH
2012-06-17,Denmark,1,Germany,2,DEN,GER
2012-06-17,Portugal,2,Netherlands,1,POR,NED
2012-06-17,Togo,1,Kenya,0,TOG,KEN
2012-06-17,Zimbabwe,1,Burundi,0,ZIM,BDI
2012-06-18,Croatia,0,Spain,1,CRO,ESP
2012-06-18,Italy,2,Republic of Ireland,0,ITA,IRL
2012-06-18,Saudi Arabia,4,Morocco,0,KSA,MAR
2012-06-18,Yemen,1,Palestine,2,YEM,PLE
2012-06-19,Sweden,2,France,0,SWE,FRA
2012-06-19,Ukraine,0,England,1,UKR,ENG
2012-06-21,Czech Republic,0,Portugal,1,CZE,POR
2012-06-22,Germany,4,Greece,2,GER,GRE
2012-06-22,Saudi Arabia,4,Kuwait,0,KSA,KUW
2012-06-23,Libya,3,Yemen,1,LBY,YEM
2012-06-23,Spain,2,France,0,ESP,FRA
2012-06-24,England,0,Italy,0,ENG,ITA
2012-06-24,Iraq,1,Lebanon,0,IRQ,LBN
2012-06-25,Kuwait,2,Palestine,0,KUW,PLE
2012-06-26,Bahrain,0,Yemen,2,BHR,YEM
2012-06-27,Lebanon,0,Sudan,2,LBN,SDN
2012-06-27,Portugal,0,Spain,0,POR,ESP
2012-06-28,Germany,1,Italy,2,GER,ITA
2012-06-28,Saudi Arabia,2,Palestine,2,KSA,PLE
2012-06-29,Libya,2,Bahrain,1,LBY,BHR
2012-06-30,Central African Republic,1,Egypt,1,CTA,EGY
2012-06-30,Sudan,1,Iraq,1,SDN,IRQ
2012-07-01,Spain,4,Italy,0,ESP,ITA
2012-07-03,Saudi Arabia,0,Libya,2,KSA,LBY
2012-07-05,Saudi Arabia,0,Iraq,1,KSA,IRQ
2012-07-06,Malawi,1,Zambia,0,MWI,ZAM
2012-07-07,British Virgin Islands,1,Anguilla,0,VGB,AIA
2012-07-12,Kenya,3,Botswana,1,KEN,BOT
2012-07-13,Aruba,3,Curaçao,2,ARU,CUW
2012-07-15,Aruba,1,Suriname,0,ARU,SUR
2012-07-16,Botswana,1,Zimbabwe,0,BOT,ZIM
2012-07-17,Zimbabwe,5,Lesotho,3,ZIM,LES
2012-07-18,Botswana,0,Lesotho,0,BOT,LES
2012-07-22,Guam,3,Macau,0,GUM,MAC
2012-08-08,Zambia,2,Zimbabwe,1,ZAM,ZIM
2012-08-11,El Salvador,1,Guatemala,0,SLV,GUA
2012-08-13,Jordan,0,Uzbekistan,1,JOR,UZB
2012-08-14,Burkina Faso,3,Togo,0,BFA,TOG
2012-08-14,Liechtenstein,1,Andorra,0,LIE,AND
2012-08-14,San Marino,2,Malta,3,SMR,MLT
2012-08-15,Albania,0,Moldova,0,ALB,MDA
2012-08-15,Angola,2,Mozambique,0,ANG,MOZ
2012-08-15,Armenia,1,Belarus,2,ARM,BLR
2012-08-15,Austria,2,Turkey,0,AUT,TUR
2012-08-15,Azerbaijan,3,Bahrain,0,AZE,BHR
2012-08-15,Belgium,4,Netherlands,2,BEL,NED
2012-08-15,Bolivia,2,Guyana,0,BOL,GUY
2012-08-15,Botswana,3,Tanzania,3,BOT,TAN
2012-08-15,Bulgaria,1,Cyprus,0,BUL,CYP
2012-08-15,Canada,2,Trinidad and Tobago,0,CAN,TRI
2012-08-15,Costa Rica,0,Peru,1,CRC,PER
2012-08-15,Croatia,2,Switzerland,4,CRO,SUI
2012-08-15,Denmark,1,Slovakia,3,DEN,SVK
2012-08-15,Ecuador,3,Chile,0,ECU,CHI
2012-08-15,El Salvador,0,Jamaica,2,SLV,JAM
2012-08-15,England,2,Italy,1,ENG,ITA
2012-08-15,Equatorial Guinea,1,Liberia,0,EQG,LBR
2012-08-15,Estonia,1,Poland,0,EST,POL
2012-08-15,France,0,Uruguay,0,FRA,URU
2012-08-15,Germany,1,Argentina,3,GER,ARG
2012-08-15,Guatemala,3,Paraguay,3,GUA,PAR
2012-08-15,Hungary,1,Israel,1,HUN,ISR
2012-08-15,Iceland,2,Faroe Islands,0,ISL,FRO
2012-08-15,Japan,1,Venezuela,1,JPN,VEN
2012-08-15,Jordan,2,Uzbekistan,0,JOR,UZB
2012-08-15,Luxembourg,1,Georgia,2,LUX,GEO
2012-08-15,North Macedonia,1,Lithuania,0,MKD,LTU
2012-08-15,Montenegro,2,Latvia,0,MNE,LVA
2012-08-15,Morocco,1,Guinea,2,MAR,GUI
2012-08-15,Niger,0,Nigeria,0,NIG,NGA
2012-08-15,Northern Ireland,3,Finland,3,NIR,FIN
2012-08-15,Norway,2,Greece,3,NOR,GRE
2012-08-15,Oman,1,Egypt,1,OMA,EGY
2012-08-15,Portugal,2,Panama,0,POR,PAN
2012-08-15,Puerto Rico,1,Spain,2,PUR,ESP
2012-08-15,Scotland,3,Australia,1,SCO,AUS
2012-08-15,Serbia,0,Republic of Ireland,0,SRB,IRL
2012-08-15,Singapore,2,Hong Kong,0,SGP,HKG
2012-08-15,Slovenia,4,Romania,3,SVN,ROU
2012-08-15,Sweden,0,Brazil,3,SWE,BRA
2012-08-15,Ukraine,0,Czech Republic,0,UKR,CZE
2012-08-15,Wales,0,Bosnia and Herzegovina,2,WAL,BIH
2012-08-22,India,2,Syria,1,IND,SYR
2012-08-23,Maldives,2,Nepal,1,MDV,NEP
2012-08-24,Syria,2,Cameroon,2,SYR,CMR
2012-08-25,India,3,Maldives,0,IND,MDV
2012-08-26,Botswana,0,Uganda,0,BOT,UGA
2012-08-26,Libya,3,Sudan,0,LBY,SDN
2012-08-26,Nepal,0,Cameroon,5,NEP,CMR
2012-08-27,Maldives,2,Syria,1,MDV,SYR
2012-08-28,India,0,Nepal,0,IND,NEP
2012-08-29,Cameroon,3,Maldives,1,CMR,MDV
2012-08-30,Syria,2,Nepal,0,SYR,NEP
2012-08-31,India,0,Cameroon,1,IND,CMR
2012-09-02,India,2,Cameroon,2,IND,CMR
2012-09-04,Liberia,1,Malawi,0,LBR,MWI
2012-09-05,Cambodia,0,Philippines,0,CAM,PHI
2012-09-05,Montserrat,1,Suriname,7,MSR,SUR
2012-09-06,Japan,1,United Arab Emirates,0,JPN,UAE
2012-09-06,Lebanon,0,Australia,3,LBN,AUS
2012-09-06,Qatar,1,Tajikistan,2,QAT,TJK
2012-09-07,Albania,3,Cyprus,1,ALB,CYP
2012-09-07,Andorra,0,Hungary,5,AND,HUN
2012-09-07,Argentina,3,Paraguay,1,ARG,PAR
2012-09-07,Azerbaijan,1,Israel,1,AZE,ISR
2012-09-07,Bermuda,1,Puerto Rico,2,BER,PUR
2012-09-07,Brazil,1,South Africa,0,BRA,RSA
2012-09-07,British Virgin Islands,0,Suriname,4,VGB,SUR
2012-09-07,Bulgaria,2,Italy,2,BUL,ITA
2012-09-07,Canada,1,Panama,0,CAN,PAN
2012-09-07,Colombia,4,Uruguay,0,COL,URU
2012-09-07,Costa Rica,0,Mexico,2,CRC,MEX
2012-09-07,Croatia,1,North Macedonia,0,CRO,MKD
2012-09-07,Cuba,0,Honduras,3,CUB,HON
2012-09-07,Ecuador,1,Bolivia,0,ECU,BOL
2012-09-07,El Salvador,2,Guyana,2,SLV,GUY
2012-09-07,Estonia,0,Romania,2,EST,ROU
2012-09-07,Finland,0,France,1,FIN,FRA
2012-09-07,Georgia,1,Belarus,0,GEO,BLR
2012-09-07,Germany,3,Faroe Islands,0,GER,FRO
2012-09-07,Guatemala,3,Antigua and Barbuda,1,GUA,ATG
2012-09-07,Iceland,2,Norway,0,ISL,NOR
2012-09-07,Kazakhstan,1,Republic of Ireland,2,KAZ,IRL
2012-09-07,Latvia,1,Greece,2,LVA,GRE
2012-09-07,Liechtenstein,1,Bosnia and Herzegovina,8,LIE,BIH
2012-09-07,Lithuania,1,Slovakia,1,LTU,SVK
2012-09-07,Luxembourg,1,Portugal,2,LUX,POR
2012-09-07,Malta,0,Armenia,1,MLT,ARM
2012-09-07,Moldova,0,England,5,MDA,ENG
2012-09-07,Montenegro,2,Poland,2,MNE,POL
2012-09-07,Netherlands,2,Turkey,0,NED,TUR
2012-09-07,New Caledonia,0,New Zealand,2,NCL,NZL
2012-09-07,Peru,2,Venezuela,1,PER,VEN
2012-09-07,Russia,2,Northern Ireland,0,RUS,NIR
2012-09-07,Singapore,0,Philippines,2,SGP,PHI
2012-09-07,Slovenia,0,Switzerland,2,SVN,SUI
2012-09-07,Solomon Islands,2,Tahiti,0,SOL,TAH
2012-09-07,Spain,5,Saudi Arabia,0,ESP,KSA
2012-09-07,Uzbekistan,3,Kuwait,0,UZB,KUW
2012-09-07,Wales,0,Belgium,2,WAL,BEL
2012-09-08,Central African Republic,1,Burkina Faso,0,CTA,BFA
2012-09-08,Denmark,0,Czech Republic,0,DEN,CZE
2012-09-08,Gabon,1,Togo,1,GAB,TOG
2012-09-08,Ghana,2,Malawi,0,GHA,MWI
2012-09-08,Liberia,2,Nigeria,2,LBR,NGA
2012-09-08,Mali,3,Botswana,0,MLI,BOT
2012-09-08,Scotland,0,Serbia,0,SCO,SRB
2012-09-08,Sierra Leone,2,Tunisia,2,SLE,TUN
2012-09-08,Sudan,5,Ethiopia,3,SDN,ETH
2012-09-08,Zambia,1,Uganda,0,ZAM,UGA
2012-09-09,British Virgin Islands,0,Montserrat,7,VGB,MSR
2012-09-09,Guinea,1,Niger,0,GUI,NIG
2012-09-09,Haiti,3,Bermuda,1,HAI,BER
2012-09-09,Libya,0,Algeria,1,LBY,ALG
2012-09-09,Mozambique,2,Morocco,0,MOZ,MAR
2012-09-09,Zimbabwe,3,Angola,1,ZIM,ANG
2012-09-10,Laos,2,Philippines,1,LAO,PHI
2012-09-11,Antigua and Barbuda,0,Guatemala,1,ATG,GUA
2012-09-11,Austria,1,Germany,2,AUT,GER
2012-09-11,Belgium,1,Croatia,1,BEL,CRO
2012-09-11,Bosnia and Herzegovina,4,Latvia,1,BIH,LVA
2012-09-11,Bulgaria,1,Armenia,0,BUL,ARM
2012-09-11,Myanmar,1,Singapore,1,MYA,SGP
2012-09-11,Chile,1,Colombia,3,CHI,COL
2012-09-11,Cyprus,1,Iceland,0,CYP,ISL
2012-09-11,Czech Republic,0,Finland,1,CZE,FIN
2012-09-11,England,1,Ukraine,1,ENG,UKR
2012-09-11,France,3,Belarus,1,FRA,BLR
2012-09-11,Gabon,1,Saudi Arabia,0,GAB,KSA
2012-09-11,Georgia,0,Spain,1,GEO,ESP
2012-09-11,Greece,2,Lithuania,0,GRE,LTU
2012-09-11,Guyana,2,El Salvador,3,GUY,SLV
2012-09-11,Haiti,2,Puerto Rico,1,HAI,PUR
2012-09-11,Honduras,1,Cuba,0,HON,CUB
2012-09-11,Hungary,1,Netherlands,4,HUN,NED
2012-09-11,Republic of Ireland,4,Oman,1,IRL,OMA
2012-09-11,Israel,0,Russia,4,ISR,RUS
2012-09-11,Italy,2,Malta,0,ITA,MLT
2012-09-11,Japan,1,Iraq,0,JPN,IRQ
2012-09-11,Jordan,2,Australia,1,JOR,AUS
2012-09-11,Liberia,2,Ghana,0,LBR,GHA
2012-09-11,Malaysia,0,Vietnam,2,MAS,VIE
2012-09-11,Mexico,1,Costa Rica,0,MEX,CRC
2012-09-11,New Zealand,6,Solomon Islands,1,NZL,SOL
2012-09-11,Northern Ireland,1,Luxembourg,1,NIR,LUX
2012-09-11,Norway,2,Slovenia,1,NOR,SVN
2012-09-11,Panama,2,Canada,0,PAN,CAN
2012-09-11,Paraguay,0,Venezuela,2,PAR,VEN
2012-09-11,Peru,1,Argentina,1,PER,ARG
2012-09-11,Poland,2,Moldova,0,POL,MDA
2012-09-11,Portugal,3,Azerbaijan,0,POR,AZE
2012-09-11,Romania,4,Andorra,0,ROU,AND
2012-09-11,San Marino,0,Montenegro,6,SMR,MNE
2012-09-11,Scotland,1,North Macedonia,1,SCO,MKD
2012-09-11,Serbia,6,Wales,1,SRB,WAL
2012-09-11,Slovakia,2,Liechtenstein,0,SVK,LIE
2012-09-11,South Africa,2,Mozambique,0,RSA,MOZ
2012-09-11,Sweden,2,Kazakhstan,0,SWE,KAZ
2012-09-11,Switzerland,2,Albania,0,SUI,ALB
2012-09-11,Tahiti,0,New Caledonia,4,TAH,NCL
2012-09-11,Turkey,3,Estonia,0,TUR,EST
2012-09-11,United Arab Emirates,3,Kuwait,0,UAE,KUW
2012-09-11,Uruguay,1,Ecuador,1,URU,ECU
2012-09-12,Thailand,2,Laos,1,THA,LAO
2012-09-13,Uganda,1,Zambia,0,UGA,ZAM
2012-09-19,Brazil,2,Argentina,1,BRA,ARG
2012-09-20,Nepal,1,Bangladesh,1,NEP,BAN
2012-09-23,Aruba,2,Dominican Republic,2,ARU,DOM
2012-09-23,Barbados,1,Dominica,0,BRB,DMA
2012-09-25,Barbados,0,Dominican Republic,1,BRB,DOM
2012-09-25,Dominica,3,Aruba,2,DMA,ARU
2012-09-25,Philippines,1,Guam,0,PHI,GUM
2012-09-26,New Caledonia,0,Tahiti,1,NCL,TAH
2012-09-27,Barbados,2,Aruba,1,BRB,ARU
2012-09-27,Dominican Republic,2,Dominica,1,DOM,DMA
2012-09-27,Philippines,5,Macau,0,PHI,MAC
2012-09-28,Oman,2,Yemen,1,OMA,YEM
2012-09-29,Macau,0,Guam,3,MAC,GUM
2012-09-29,Philippines,3,Chinese Taipei,1,PHI,TPE
2012-10-05,Cambodia,1,Timor-Leste,5,CAM,TLS
2012-10-07,Myanmar,2,Timor-Leste,1,MYA,TLS
2012-10-07,Laos,1,Cambodia,0,LAO,CAM
2012-10-09,Timor-Leste,3,Laos,1,TLS,LAO
2012-10-11,Brazil,6,Iraq,0,BRA,IRQ
2012-10-11,Myanmar,3,Cambodia,0,MYA,CAM
2012-10-11,Kuwait,1,Syria,1,KUW,SYR
2012-10-12,Albania,1,Iceland,2,ALB,ISL
2012-10-12,Argentina,3,Uruguay,0,ARG,URU
2012-10-12,Armenia,1,Italy,3,ARM,ITA
2012-10-12,Bahrain,0,Philippines,0,BHR,PHI
2012-10-12,Belarus,0,Spain,4,BLR,ESP
2012-10-12,Bolivia,1,Peru,1,BOL,PER
2012-10-12,Bulgaria,1,Denmark,1,BUL,DEN
2012-10-12,Canada,3,Cuba,0,CAN,CUB
2012-10-12,Colombia,2,Paraguay,0,COL,PAR
2012-10-12,Czech Republic,3,Malta,1,CZE,MLT
2012-10-12,Ecuador,3,Chile,1,ECU,CHI
2012-10-12,Egypt,3,Congo,0,EGY,CGO
2012-10-12,El Salvador,0,Costa Rica,1,SLV,CRC
2012-10-12,England,5,San Marino,0,ENG,SMR
2012-10-12,Estonia,0,Hungary,1,EST,HUN
2012-10-12,Faroe Islands,1,Sweden,2,FRO,SWE
2012-10-12,Finland,1,Georgia,1,FIN,GEO
2012-10-12,France,0,Japan,1,FRA,JPN
2012-10-12,Greece,0,Bosnia and Herzegovina,0,GRE,BIH
2012-10-12,Guatemala,2,Jamaica,1,GUA,JAM
2012-10-12,Guyana,0,Mexico,5,GUY,MEX
2012-10-12,Republic of Ireland,1,Germany,6,IRL,GER
2012-10-12,Kazakhstan,0,Austria,0,KAZ,AUT
2012-10-12,Lesotho,2,Eswatini,1,LES,SWZ
2012-10-12,Liechtenstein,0,Lithuania,2,LIE,LTU
2012-10-12,Luxembourg,0,Israel,6,LUX,ISR
2012-10-12,North Macedonia,1,Croatia,2,MKD,CRO
2012-10-12,Moldova,0,Ukraine,0,MDA,UKR
2012-10-12,Netherlands,3,Andorra,0,NED,AND
2012-10-12,Panama,0,Honduras,0,PAN,HON
2012-10-12,Poland,1,South Africa,0,POL,RSA
2012-10-12,Russia,1,Portugal,0,RUS,POR
2012-10-12,Serbia,0,Belgium,3,SRB,BEL
2012-10-12,Slovakia,2,Latvia,1,SVK,LVA
2012-10-12,Slovenia,2,Cyprus,1,SVN,CYP
2012-10-12,Solomon Islands,2,New Caledonia,6,SOL,NCL
2012-10-12,Switzerland,1,Norway,1,SUI,NOR
2012-10-12,Tahiti,0,New Zealand,2,TAH,NZL
2012-10-12,Turkey,0,Romania,1,TUR,ROU
2012-10-12,United Arab Emirates,2,Uzbekistan,2,UAE,UZB
2012-10-12,Wales,2,Scotland,1,WAL,SCO
2012-10-13,Myanmar,0,Laos,0,MYA,LAO
2012-10-13,Namibia,0,Rwanda,0,NAM,RWA
2012-10-14,Lesotho,0,Eswatini,1,LES,SWZ
2012-10-14,Saudi Arabia,3,Congo,2,KSA,CGO
2012-10-14,Trinidad and Tobago,10,Anguilla,0,TRI,AIA
2012-10-16,Albania,1,Slovenia,0,ALB,SVN
2012-10-16,Andorra,0,Estonia,1,AND,EST
2012-10-16,Austria,4,Kazakhstan,0,AUT,KAZ
2012-10-16,Belarus,2,Georgia,0,BLR,GEO
2012-10-16,Belgium,2,Scotland,0,BEL,SCO
2012-10-16,Bolivia,4,Uruguay,1,BOL,URU
2012-10-16,Bosnia and Herzegovina,3,Lithuania,0,BIH,LTU
2012-10-16,Chile,1,Argentina,2,CHI,ARG
